,pe_e,pb_e,ps_e,pe_w,pb_w,ps_w,pe_m,pb_m,ps_m,pe_a,pb_a,ps_a,roe,dyr,cap,open,close,low,high,pre_close,volume,money
2011-08-02,33.04,3.25,1.54,22.13,3.09,1.04,35.17,3.51,2.3,27.94,3.06,1.97,13.95,1.03,21896.25,3984.537,3977.26,3921.109,3984.537,,1292282500.0,13654909959.0
2011-08-03,33.12,3.26,1.54,22.15,3.08,1.03,35.27,3.51,2.29,27.7,3.02,1.98,13.91,1.03,21898.41,3942.17,3977.321,3934.12,3993.944,3977.26,1238329100.0,13058061124.0
2011-08-04,33.33,3.28,1.55,22.27,3.1,1.04,35.61,3.54,2.3,27.89,3.09,1.99,13.91,1.03,22002.15,3984.782,3996.322,3980.532,4014.048,3977.321,1354673900.0,13983491213.0
2011-08-05,32.68,3.21,1.52,21.85,3.04,1.02,35.23,3.45,2.28,27.4,3.1,1.95,13.91,1.05,21602.03,3884.648,3928.051,3861.282,3949.501,3996.322,1478024000.0,15811831422.0
2011-08-08,30.82,3.03,1.44,20.94,2.92,0.98,33.03,3.23,2.16,26.93,2.94,1.87,13.93,1.09,20728.93,3880.189,3770.347,3702.685,3901.975,3928.051,1839356900.0,18908897533.0
2011-08-09,30.71,3.01,1.43,20.88,2.92,0.98,32.56,3.28,2.15,26.36,2.91,1.86,13.98,1.09,20698.24,3667.988,3766.188,3621.479,3781.036,3770.347,1729375500.0,17026192821.0
2011-08-10,31.13,3.05,1.45,21.14,2.95,0.99,33.09,3.33,2.2,26.28,2.95,1.88,13.97,1.08,20951.99,3821.571,3813.442,3809.243,3860.486,3766.188,1654049900.0,17063760298.0
2011-08-11,31.68,3.11,1.47,21.49,3.0,1.0,33.54,3.36,2.23,27.8,3.01,1.91,13.98,1.06,21341.49,3749.306,3885.158,3742.459,3885.34,3813.442,1778171000.0,17710815883.0
2011-08-12,32.01,3.15,1.49,21.61,3.02,1.01,34.25,3.42,2.24,27.82,3.03,1.94,13.99,1.05,21494.49,3905.011,3910.622,3900.04,3929.359,3885.158,2100530100.0,19167622278.0
2011-08-15,32.46,3.2,1.51,21.85,3.06,1.02,34.37,3.46,2.26,28.21,3.1,1.97,13.99,1.04,21744.71,3917.52,3956.914,3910.291,3956.914,3910.622,1995669700.0,18343856337.0
2011-08-16,32.11,3.17,1.49,21.61,3.03,1.01,33.85,3.45,2.25,28.05,3.0,1.95,14.02,1.05,21545.8,3957.952,3922.035,3910.959,3962.772,3956.914,1562558800.0,14904012973.0
2011-08-17,31.99,3.16,1.48,21.5,3.02,1.01,33.61,3.42,2.25,27.61,3.09,1.94,14.02,1.06,21451.0,3913.142,3904.949,3897.215,3931.229,3922.035,1362288200.0,12872780838.0
2011-08-18,31.63,3.11,1.46,21.17,2.96,0.99,33.69,3.37,2.2,27.57,3.04,1.9,13.99,1.08,21087.18,3903.324,3835.776,3833.808,3905.476,3904.949,1532487400.0,14201111204.0
2011-08-19,31.37,3.09,1.45,20.95,2.94,0.98,33.06,3.35,2.16,27.27,3.04,1.89,14.01,1.09,20925.85,3769.992,3808.156,3761.832,3809.025,3835.776,1323168400.0,12922173858.0
2011-08-22,31.08,3.08,1.43,20.78,2.91,0.97,32.87,3.3,2.14,26.66,2.98,1.87,14.02,1.1,20754.25,3807.946,3773.112,3762.516,3833.369,3808.156,1085642900.0,11128058443.0
2011-08-23,31.58,3.13,1.45,21.06,2.96,0.98,34.34,3.38,2.21,27.21,3.01,1.9,14.03,1.09,20872.34,3784.245,3825.643,3773.592,3825.814,3773.112,1129796300.0,11317749304.0
2011-08-24,31.51,3.14,1.45,20.97,2.95,0.98,34.13,3.39,2.21,27.22,3.03,1.9,14.09,1.09,20861.51,3840.722,3822.133,3814.911,3857.846,3825.643,1258936500.0,12937183307.0
2011-08-25,32.09,3.2,1.48,21.45,3.03,1.0,34.06,3.45,2.22,27.9,3.09,1.93,14.1,1.06,21315.23,3826.67,3905.632,3818.799,3906.245,3822.133,1700117200.0,16598541038.0
