,pe,pb,ps,pcf,roe,dyr,cap,open,close,low,high,pre_close,volume,money
2005-01-04,-32.94,5.53,25.22,47.33,-16.79,,7.59,2.75,2.72,2.69,2.75,2.7,222277.0,600627.0
2005-01-05,-33.77,5.67,25.86,48.53,-16.79,,7.79,2.7,2.79,2.7,2.8,2.72,330968.0,915361.0
2005-01-06,-33.24,5.58,25.45,47.76,-16.79,,7.66,2.78,2.75,2.7,2.82,2.79,414373.0,1142936.0
2005-01-07,-33.3,5.59,25.5,47.85,-16.79,,7.68,2.73,2.75,2.71,2.77,2.75,306863.0,838386.0
2005-01-10,-33.66,5.65,25.77,48.36,-16.79,,7.76,2.75,2.78,2.75,2.8,2.75,144584.0,398666.0
2005-01-11,-34.07,5.72,26.09,48.95,-16.79,,7.85,2.84,2.81,2.8,2.92,2.78,617155.0,1766041.0
2005-01-12,-33.83,5.68,25.91,48.61,-16.79,,7.8,2.8,2.8,2.75,2.83,2.81,281295.0,782013.0
2005-01-13,-33.77,5.67,25.86,48.53,-16.79,,7.79,2.76,2.79,2.73,2.82,2.8,190363.0,526150.0
2005-01-14,-33.77,5.67,25.86,48.53,-16.79,,7.79,2.8,2.79,2.77,2.83,2.79,258371.0,723917.0
2005-01-17,-33.6,5.64,25.72,48.27,-16.79,,7.74,2.76,2.78,2.7,2.8,2.79,248520.0,681100.0
2005-01-18,-33.72,5.66,25.81,48.44,-16.79,,7.77,2.72,2.79,2.72,2.79,2.78,105531.0,290493.0
2005-01-19,-33.42,5.61,25.59,48.02,-16.79,,7.7,2.73,2.76,2.73,2.78,2.79,121946.0,334426.0
2005-01-20,-31.76,5.33,24.31,45.63,-16.78,,7.32,2.73,2.62,2.62,2.78,2.76,531018.0,1416055.0
2005-01-21,-31.99,5.37,24.5,45.97,-16.79,,7.38,2.51,2.64,2.51,2.72,2.62,250011.0,655116.0
2005-01-24,-32.59,5.47,24.95,46.82,-16.78,,7.51,2.74,2.69,2.65,2.75,2.64,267140.0,713421.0
2005-01-25,-32.05,5.38,24.54,46.05,-16.79,,7.39,2.72,2.65,2.56,2.72,2.69,326482.0,855572.0
2005-01-26,-31.46,5.28,24.09,45.2,-16.78,,7.25,2.63,2.6,2.57,2.64,2.65,179659.0,466614.0
2005-01-27,-32.65,5.48,25.0,46.91,-16.78,,7.53,2.56,2.7,2.56,2.73,2.6,589215.0,1566017.0
2005-01-28,-32.65,5.48,25.0,46.91,-16.78,,7.53,2.82,2.7,2.7,2.82,2.7,785635.0,2154529.0
2005-01-31,-31.04,5.21,23.77,44.6,-16.78,,7.16,2.7,2.56,2.56,2.7,2.7,545496.0,1407870.0
2005-02-01,-30.03,5.04,23.0,43.16,-16.78,,6.92,2.54,2.48,2.45,2.62,2.56,386701.0,980092.0
2005-02-02,-31.16,5.23,23.86,44.78,-16.78,,7.18,2.55,2.57,2.47,2.59,2.48,503981.0,1275470.0
2005-02-03,-30.63,5.14,23.45,44.01,-16.78,,7.06,2.62,2.53,2.48,2.62,2.57,443002.0,1135094.0
2005-02-04,-31.34,5.26,24.0,45.03,-16.78,,7.22,2.53,2.59,2.48,2.59,2.53,608505.0,1554162.0
2005-02-16,-31.7,5.32,24.27,45.54,-16.78,,7.31,2.58,2.62,2.56,2.66,2.59,287216.0,744556.0
2005-02-17,-33.3,5.59,25.5,47.85,-16.79,,7.68,2.68,2.75,2.66,2.75,2.62,555845.0,1516601.0
2005-02-18,-32.59,5.47,24.95,46.82,-16.78,,7.51,2.8,2.69,2.69,2.82,2.75,1092273.0,3002504.0
2005-02-21,-32.88,5.52,25.18,47.25,-16.79,,7.58,2.72,2.72,2.68,2.77,2.69,429276.0,1166457.0
2005-02-22,-34.31,5.76,26.27,49.3,-16.79,,7.91,2.72,2.83,2.7,2.85,2.72,1341480.0,3784362.0
2005-02-23,-35.38,5.94,27.09,50.83,-16.79,,8.16,2.82,2.92,2.82,2.98,2.83,2118644.0,6171284.0
2005-02-24,-36.92,6.2,28.27,53.05,-16.79,,8.51,2.95,3.05,2.93,3.07,2.92,3245798.0,9865809.0
2005-02-25,-37.28,6.26,28.54,53.56,-16.79,,8.59,3.04,3.08,3.04,3.18,3.05,2522489.0,7904721.0
