,pe_e,pb_e,ps_e,pe_w,pb_w,ps_w,pe_m,pb_m,ps_m,pe_a,pb_a,ps_a,roe,dyr,cap,open,close,low,high,pre_close,volume,money
2005-01-04,19.66,1.91,1.08,18.7,1.98,1.27,20.54,2.01,2.0,16.4,1.8,1.52,10.59,1.8,18188.8,2349.31,2321.3,2314.53,2349.31,2362.07,523034800.0,2965771290.0
2005-01-05,19.82,1.93,1.09,18.85,2.0,1.28,20.79,2.02,2.05,16.02,1.86,1.53,10.6,1.79,18215.01,2318.164,2339.726,2311.845,2353.146,2321.295,444909700.0,2711636028.0
2005-01-06,19.57,1.91,1.08,18.65,1.98,1.27,20.61,2.01,1.99,16.42,1.76,1.51,10.6,1.82,17992.3,2341.513,2315.207,2308.709,2343.42,2339.726,419480700.0,2466075461.0
2005-01-07,19.6,1.92,1.08,18.68,1.98,1.27,20.61,2.01,2.01,16.44,1.71,1.51,10.6,1.81,18074.23,2314.777,2319.217,2306.964,2346.36,2315.207,482455800.0,2847255308.0
2005-01-10,19.77,1.94,1.09,18.88,2.0,1.29,20.8,2.06,2.02,16.03,1.74,1.53,10.6,1.8,18159.58,2318.808,2342.971,2309.874,2342.971,2319.217,379204400.0,2317727228.0
2005-01-11,19.83,1.94,1.09,18.95,2.01,1.29,20.83,2.04,2.01,16.33,1.73,1.56,10.6,1.79,18240.14,2343.771,2352.81,2337.754,2358.836,2342.971,381987000.0,2326182682.0
2005-01-12,19.85,1.94,1.09,18.93,2.01,1.29,20.77,2.06,2.0,16.31,1.77,1.53,10.59,1.79,18235.04,2351.924,2350.554,2333.418,2352.086,2352.81,288385400.0,1773542061.0
2005-01-13,19.85,1.94,1.09,18.91,2.0,1.29,20.55,2.05,1.99,16.03,1.76,1.53,10.6,1.8,18182.72,2348.412,2348.127,2340.18,2356.157,2350.554,367104300.0,2123014132.0
2005-01-14,19.67,1.92,1.09,18.77,1.99,1.28,20.55,2.01,2.0,16.15,1.76,1.52,10.6,1.81,18049.8,2348.34,2330.38,2327.796,2374.835,2348.127,530125700.0,2796589071.0
2005-01-17,19.17,1.87,1.06,18.35,1.94,1.25,20.1,1.98,1.92,16.02,1.72,1.45,10.6,1.85,17608.67,2308.675,2279.592,2275.264,2315.609,2330.38,502199300.0,2808809406.0
2005-01-18,19.34,1.9,1.07,18.5,1.96,1.26,20.25,2.02,1.94,15.61,1.71,1.47,10.6,1.85,17685.13,2279.628,2297.297,2263.619,2297.966,2279.592,523934700.0,2711098995.0
2005-01-19,19.18,1.88,1.07,18.35,1.94,1.25,19.96,2.01,1.93,15.73,1.7,1.45,10.59,1.86,17573.83,2296.184,2278.722,2273.748,2296.184,2297.297,457965900.0,2263213808.0
2005-01-20,18.88,1.85,1.04,18.15,1.92,1.23,19.85,1.99,1.91,15.72,1.7,1.4,10.6,1.88,17409.44,2269.018,2255.255,2245.179,2271.871,2278.722,534377700.0,2858715017.0
2005-01-21,19.42,1.9,1.07,18.67,1.98,1.27,20.23,2.04,1.99,16.11,1.78,1.5,10.6,1.82,17930.6,2250.295,2320.591,2228.476,2325.761,2255.255,1029144400.0,5561961701.0
2005-01-24,19.78,1.93,1.09,18.96,2.01,1.29,20.24,2.05,2.01,16.42,1.83,1.5,10.6,1.79,18231.68,2365.72,2355.976,2326.736,2377.259,2320.591,993199200.0,5565226966.0
2005-01-25,19.76,1.93,1.09,18.93,2.01,1.28,20.27,2.05,2.05,15.84,1.75,1.52,10.6,1.79,18276.24,2348.924,2353.025,2325.137,2354.104,2355.976,640259300.0,3689780027.0
2005-01-26,19.59,1.91,1.08,18.76,1.99,1.28,20.26,2.03,2.01,15.92,1.79,1.51,10.6,1.81,18093.39,2350.826,2332.176,2329.536,2356.996,2353.025,490452700.0,2884296486.0
2005-01-27,19.28,1.88,1.06,18.47,1.96,1.26,19.44,2.0,1.98,15.68,1.76,1.48,10.6,1.83,17891.18,2325.471,2296.136,2293.872,2328.836,2332.176,477905100.0,2598038577.0
2005-01-28,19.12,1.85,1.05,18.38,1.95,1.25,19.44,1.95,1.98,15.51,1.76,1.47,10.6,1.84,17776.03,2290.884,2285.589,2275.74,2298.428,2296.136,376096800.0,2012105358.0
2005-01-31,18.71,1.8,1.02,18.11,1.92,1.23,19.44,1.95,1.89,15.16,1.74,1.46,10.6,1.86,17563.46,2277.667,2254.026,2249.757,2277.667,2285.589,424433900.0,2306342802.0
2005-02-01,18.68,1.79,1.01,18.12,1.92,1.23,19.6,1.96,1.92,15.11,1.71,1.48,10.61,1.86,17603.95,2250.593,2256.445,2248.762,2279.415,2254.026,447340600.0,2544025307.0
2005-02-02,19.75,1.9,1.07,19.1,2.03,1.3,20.69,2.09,2.03,15.94,1.77,1.57,10.6,1.76,18555.42,2258.037,2377.105,2258.037,2377.415,2256.445,1131249600.0,6488823433.0
2005-02-03,19.46,1.87,1.05,18.81,2.0,1.28,20.35,2.07,1.98,15.95,1.75,1.54,10.62,1.77,18402.2,2371.608,2344.165,2340.56,2395.423,2377.105,1100051100.0,6239613416.0
2005-02-04,19.96,1.92,1.08,19.24,2.05,1.3,20.76,2.15,2.02,16.04,1.79,1.58,10.66,1.73,18879.02,2341.471,2406.437,2337.094,2416.215,2344.165,1095742200.0,6496675149.0
2005-02-16,20.15,1.94,1.09,19.33,2.06,1.31,21.21,2.16,2.05,16.18,1.79,1.59,10.68,1.72,19043.66,2421.375,2420.574,2407.302,2444.304,2406.437,820948100.0,4848055949.0
2005-02-17,20.13,1.95,1.1,19.27,2.06,1.31,21.05,2.14,2.05,16.45,1.82,1.56,10.68,1.73,18930.23,2421.894,2412.916,2387.449,2421.894,2420.574,584842500.0,3519599723.0
2005-02-18,19.79,1.91,1.08,18.97,2.03,1.29,20.7,2.08,2.03,16.18,1.8,1.57,10.68,1.75,18655.3,2410.974,2374.879,2373.554,2413.07,2412.916,546057200.0,3179037401.0
2005-02-21,20.16,1.95,1.1,19.34,2.06,1.31,21.22,2.13,2.03,16.44,1.86,1.6,10.68,1.71,19060.01,2377.142,2423.403,2377.142,2423.49,2374.879,671027600.0,3920868945.0
2005-02-22,20.61,2.0,1.13,19.7,2.1,1.34,21.71,2.16,2.07,16.84,1.88,1.64,10.68,1.69,19351.35,2425.934,2468.108,2417.568,2474.952,2423.403,1128583500.0,6716736481.0
2005-02-23,20.59,2.0,1.14,19.61,2.09,1.34,21.65,2.19,2.09,16.59,1.89,1.61,10.68,1.7,19248.67,2468.354,2455.997,2438.675,2469.134,2468.108,1243547700.0,7312189012.0
